dataset,name,n,method,selection_objective,selected_k,T,CNOT,depth,gates,peak_ancilla,score,line_score,correct,candidate_ks,abc_binary,abc_lut_max_fanin,abc_lut_nodes,abc_script,anf_terms,error,explicit_ancilla,index,n_qubits,preset_name,skipped,source_manifest,time_s
traditional,truth_n5_48,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,272,471,477,205,7,314.04499999999996,314.04499999999996,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,5,strash; if -K 4,22,,5,129,11,truth_n5_48,,benchmark_exports/traditional_resource_external_seed42,0.29790782928466797
traditional,truth_n5_48,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,280,463,465,185,4,315.345,347.345,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,22,,1,129,7,truth_n5_48,,benchmark_exports/traditional_resource_external_seed42,0.3021047115325928
traditional,truth_n5_48,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,280,463,465,185,4,315.345,407.345,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,22,,1,129,7,truth_n5_48,,benchmark_exports/traditional_resource_external_seed42,0.3021047115325928
traditional,truth_n5_49,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,200,333,335,135,3,225.695,225.695,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,17,,1,130,7,truth_n5_49,,benchmark_exports/traditional_resource_external_seed42,0.3042919635772705
traditional,truth_n5_49,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,200,333,335,135,3,225.695,225.695,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,17,,1,130,7,truth_n5_49,,benchmark_exports/traditional_resource_external_seed42,0.3042919635772705
traditional,truth_n5_49,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,200,333,335,135,3,225.695,249.695,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,17,,1,130,7,truth_n5_49,,benchmark_exports/traditional_resource_external_seed42,0.3042919635772705
traditional,truth_n5_49,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,200,333,335,135,3,225.695,294.695,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,17,,1,130,7,truth_n5_49,,benchmark_exports/traditional_resource_external_seed42,0.3042919635772705
traditional,truth_n5_5,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,208,341,341,133,4,236.085,236.085,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,86,7,truth_n5_5,,benchmark_exports/traditional_resource_external_seed42,0.21355009078979492
traditional,truth_n5_5,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,208,341,341,133,4,236.085,236.085,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,86,7,truth_n5_5,,benchmark_exports/traditional_resource_external_seed42,0.21355009078979492
traditional,truth_n5_5,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,168,309,315,147,8,202.555,266.555,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,7,strash; if -K 3,14,,7,86,13,truth_n5_5,,benchmark_exports/traditional_resource_external_seed42,0.21013903617858887
traditional,truth_n5_5,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,208,341,341,133,4,236.085,328.08500000000004,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,86,7,truth_n5_5,,benchmark_exports/traditional_resource_external_seed42,0.21355009078979492
traditional,truth_n5_50,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,232,387,387,155,4,262.83500000000004,262.83500000000004,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,19,,1,131,7,truth_n5_50,,benchmark_exports/traditional_resource_external_seed42,0.4358479976654053
traditional,truth_n5_50,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,232,387,387,155,4,262.83500000000004,262.83500000000004,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,19,,1,131,7,truth_n5_50,,benchmark_exports/traditional_resource_external_seed42,0.4358479976654053
traditional,truth_n5_50,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,232,387,387,155,4,262.83500000000004,294.83500000000004,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,19,,1,131,7,truth_n5_50,,benchmark_exports/traditional_resource_external_seed42,0.4358479976654053
traditional,truth_n5_50,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,232,387,387,155,4,262.83500000000004,354.83500000000004,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,19,,1,131,7,truth_n5_50,,benchmark_exports/traditional_resource_external_seed42,0.4358479976654053
traditional,truth_n5_51,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,168,279,281,113,4,192.505,192.505,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,132,7,truth_n5_51,,benchmark_exports/traditional_resource_external_seed42,0.47335314750671387
traditional,truth_n5_51,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,168,279,281,113,4,192.505,192.505,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,132,7,truth_n5_51,,benchmark_exports/traditional_resource_external_seed42,0.47335314750671387
traditional,truth_n5_51,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,168,279,281,113,4,192.505,224.505,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,132,7,truth_n5_51,,benchmark_exports/traditional_resource_external_seed42,0.47335314750671387
traditional,truth_n5_51,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,168,279,281,113,4,192.505,284.505,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,132,7,truth_n5_51,,benchmark_exports/traditional_resource_external_seed42,0.47335314750671387
traditional,truth_n5_52,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,216,359,361,145,3,243.225,243.225,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,18,,1,133,7,truth_n5_52,,benchmark_exports/traditional_resource_external_seed42,0.2576770782470703
traditional,truth_n5_52,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,160,291,295,135,6,189.415,189.415,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,5,strash; if -K 4,18,,5,133,11,truth_n5_52,,benchmark_exports/traditional_resource_external_seed42,0.5364968776702881
traditional,truth_n5_52,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,160,291,295,135,6,189.415,237.415,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,5,strash; if -K 4,18,,5,133,11,truth_n5_52,,benchmark_exports/traditional_resource_external_seed42,0.5364968776702881
traditional,truth_n5_52,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,216,359,361,145,3,243.225,312.225,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,18,,1,133,7,truth_n5_52,,benchmark_exports/traditional_resource_external_seed42,0.2576770782470703
traditional,truth_n5_53,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,200,333,333,133,4,227.645,227.645,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,16,,1,134,7,truth_n5_53,,benchmark_exports/traditional_resource_external_seed42,0.2478618621826172
traditional,truth_n5_53,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,152,269,275,123,6,180.11499999999998,180.11499999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,5,strash; if -K 4,16,,5,134,11,truth_n5_53,,benchmark_exports/traditional_resource_external_seed42,0.26900196075439453
traditional,truth_n5_53,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,152,269,275,123,6,180.11499999999998,228.11499999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,5,strash; if -K 4,16,,5,134,11,truth_n5_53,,benchmark_exports/traditional_resource_external_seed42,0.26900196075439453
traditional,truth_n5_53,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,152,269,275,123,6,180.11499999999998,318.115,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,5,strash; if -K 4,16,,5,134,11,truth_n5_53,,benchmark_exports/traditional_resource_external_seed42,0.26900196075439453
traditional,truth_n5_54,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,160,263,265,105,3,181.54500000000002,181.54500000000002,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,12,,1,135,7,truth_n5_54,,benchmark_exports/traditional_resource_external_seed42,0.1474602222442627
traditional,truth_n5_54,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,160,263,265,105,3,181.54500000000002,181.54500000000002,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,12,,1,135,7,truth_n5_54,,benchmark_exports/traditional_resource_external_seed42,0.1474602222442627
traditional,truth_n5_54,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,160,263,265,105,3,181.54500000000002,205.54500000000002,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,12,,1,135,7,truth_n5_54,,benchmark_exports/traditional_resource_external_seed42,0.1474602222442627
traditional,truth_n5_54,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,160,263,265,105,3,181.54500000000002,250.54500000000002,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,12,,1,135,7,truth_n5_54,,benchmark_exports/traditional_resource_external_seed42,0.1474602222442627
traditional,truth_n5_55,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,176,291,293,117,3,199.20499999999998,199.20499999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,136,7,truth_n5_55,,benchmark_exports/traditional_resource_external_seed42,0.2341139316558838
traditional,truth_n5_55,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,176,291,293,117,3,199.20499999999998,199.20499999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,136,7,truth_n5_55,,benchmark_exports/traditional_resource_external_seed42,0.2341139316558838
traditional,truth_n5_55,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,176,291,293,117,3,199.20499999999998,223.20499999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,136,7,truth_n5_55,,benchmark_exports/traditional_resource_external_seed42,0.2341139316558838
traditional,truth_n5_55,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,176,291,293,117,3,199.20499999999998,268.205,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,136,7,truth_n5_55,,benchmark_exports/traditional_resource_external_seed42,0.2341139316558838
traditional,truth_n5_56,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,168,275,275,107,4,192.195,192.195,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,11,,1,137,7,truth_n5_56,,benchmark_exports/traditional_resource_external_seed42,0.22766518592834473
traditional,truth_n5_56,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,168,275,275,107,4,192.195,192.195,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,11,,1,137,7,truth_n5_56,,benchmark_exports/traditional_resource_external_seed42,0.22766518592834473
traditional,truth_n5_56,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,168,275,275,107,4,192.195,224.195,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,11,,1,137,7,truth_n5_56,,benchmark_exports/traditional_resource_external_seed42,0.22766518592834473
traditional,truth_n5_56,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,168,275,275,107,4,192.195,284.195,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,11,,1,137,7,truth_n5_56,,benchmark_exports/traditional_resource_external_seed42,0.22766518592834473
traditional,truth_n5_57,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,240,395,395,155,4,271.27500000000003,271.27500000000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,17,,1,138,7,truth_n5_57,,benchmark_exports/traditional_resource_external_seed42,0.18518495559692383
traditional,truth_n5_57,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,240,395,395,155,4,271.27500000000003,271.27500000000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,17,,1,138,7,truth_n5_57,,benchmark_exports/traditional_resource_external_seed42,0.18518495559692383
traditional,truth_n5_57,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,240,395,395,155,4,271.27500000000003,303.27500000000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,17,,1,138,7,truth_n5_57,,benchmark_exports/traditional_resource_external_seed42,0.18518495559692383
traditional,truth_n5_57,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,240,395,395,155,4,271.27500000000003,363.27500000000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,17,,1,138,7,truth_n5_57,,benchmark_exports/traditional_resource_external_seed42,0.18518495559692383
traditional,truth_n5_58,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,96,163,163,67,2,109.63499999999999,109.63499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,9,,1,139,7,truth_n5_58,,benchmark_exports/traditional_resource_external_seed42,0.23176813125610352
traditional,truth_n5_58,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,96,163,163,67,2,109.63499999999999,109.63499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,9,,1,139,7,truth_n5_58,,benchmark_exports/traditional_resource_external_seed42,0.23176813125610352
traditional,truth_n5_58,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,96,163,163,67,2,109.63499999999999,125.63499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,9,,1,139,7,truth_n5_58,,benchmark_exports/traditional_resource_external_seed42,0.23176813125610352
traditional,truth_n5_58,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,96,163,163,67,2,109.63499999999999,155.635,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,9,,1,139,7,truth_n5_58,,benchmark_exports/traditional_resource_external_seed42,0.23176813125610352
traditional,truth_n5_59,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,232,383,383,151,4,262.575,262.575,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,17,,1,140,7,truth_n5_59,,benchmark_exports/traditional_resource_external_seed42,0.23669195175170898
traditional,truth_n5_59,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,208,361,367,159,8,245.535,245.535,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,6,strash; if -K 4,17,,6,140,12,truth_n5_59,,benchmark_exports/traditional_resource_external_seed42,0.22118401527404785
traditional,truth_n5_59,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,232,383,383,151,4,262.575,294.575,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,17,,1,140,7,truth_n5_59,,benchmark_exports/traditional_resource_external_seed42,0.23669195175170898
traditional,truth_n5_59,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,232,383,383,151,4,262.575,354.575,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,17,,1,140,7,truth_n5_59,,benchmark_exports/traditional_resource_external_seed42,0.23669195175170898
traditional,truth_n5_6,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,216,365,367,151,3,243.61499999999998,243.61499999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,21,,1,87,7,truth_n5_6,,benchmark_exports/traditional_resource_external_seed42,0.20674824714660645
traditional,truth_n5_6,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,208,359,363,155,5,239.35500000000002,239.35500000000002,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,21,,3,87,9,truth_n5_6,,benchmark_exports/traditional_resource_external_seed42,0.22574305534362793
traditional,truth_n5_6,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,216,365,367,151,3,243.61499999999998,267.615,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,21,,1,87,7,truth_n5_6,,benchmark_exports/traditional_resource_external_seed42,0.20674824714660645
traditional,truth_n5_6,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,216,365,367,151,3,243.61499999999998,312.615,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,21,,1,87,7,truth_n5_6,,benchmark_exports/traditional_resource_external_seed42,0.20674824714660645
traditional,truth_n5_60,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,216,361,363,147,4,245.355,245.355,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,19,,1,141,7,truth_n5_60,,benchmark_exports/traditional_resource_external_seed42,0.20799899101257324
traditional,truth_n5_60,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,168,295,299,131,5,195.59500000000003,195.59500000000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,19,,3,141,9,truth_n5_60,,benchmark_exports/traditional_resource_external_seed42,0.138502836227417
traditional,truth_n5_60,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,168,295,299,131,5,195.59500000000003,235.59500000000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,19,,3,141,9,truth_n5_60,,benchmark_exports/traditional_resource_external_seed42,0.138502836227417
traditional,truth_n5_60,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,168,295,299,131,5,195.59500000000003,310.595,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,19,,3,141,9,truth_n5_60,,benchmark_exports/traditional_resource_external_seed42,0.138502836227417
traditional,truth_n5_61,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,136,233,233,97,3,155.785,155.785,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,142,7,truth_n5_61,,benchmark_exports/traditional_resource_external_seed42,0.20022082328796387
traditional,truth_n5_61,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,136,233,233,97,3,155.785,155.785,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,142,7,truth_n5_61,,benchmark_exports/traditional_resource_external_seed42,0.20022082328796387
traditional,truth_n5_61,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,136,233,233,97,3,155.785,179.785,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,142,7,truth_n5_61,,benchmark_exports/traditional_resource_external_seed42,0.20022082328796387
traditional,truth_n5_61,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,136,233,233,97,3,155.785,224.785,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,142,7,truth_n5_61,,benchmark_exports/traditional_resource_external_seed42,0.20022082328796387
traditional,truth_n5_62,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,288,473,475,187,4,323.915,323.915,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,21,,1,143,7,truth_n5_62,,benchmark_exports/traditional_resource_external_seed42,0.2059798240661621
traditional,truth_n5_62,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,128,227,229,101,5,151.525,151.525,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,21,,3,143,9,truth_n5_62,,benchmark_exports/traditional_resource_external_seed42,0.21475505828857422
traditional,truth_n5_62,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,128,227,229,101,5,151.525,191.525,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,21,,3,143,9,truth_n5_62,,benchmark_exports/traditional_resource_external_seed42,0.21475505828857422
traditional,truth_n5_62,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,128,227,229,101,5,151.525,266.525,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,21,,3,143,9,truth_n5_62,,benchmark_exports/traditional_resource_external_seed42,0.21475505828857422
traditional,truth_n5_63,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,176,291,293,117,4,201.20499999999998,201.20499999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,144,7,truth_n5_63,,benchmark_exports/traditional_resource_external_seed42,0.22167491912841797
traditional,truth_n5_63,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,144,247,249,105,5,168.66500000000002,168.66500000000002,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,14,,3,144,9,truth_n5_63,,benchmark_exports/traditional_resource_external_seed42,0.2257249355316162
traditional,truth_n5_63,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,144,247,249,105,5,168.66500000000002,208.66500000000002,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,14,,3,144,9,truth_n5_63,,benchmark_exports/traditional_resource_external_seed42,0.2257249355316162
traditional,truth_n5_63,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,144,247,249,105,5,168.66500000000002,283.665,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3,strash; if -K 4,14,,3,144,9,truth_n5_63,,benchmark_exports/traditional_resource_external_seed42,0.2257249355316162
traditional,truth_n5_7,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,144,243,245,101,4,166.405,166.405,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,88,7,truth_n5_7,,benchmark_exports/traditional_resource_external_seed42,0.272691011428833
traditional,truth_n5_7,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,144,243,245,101,4,166.405,166.405,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,88,7,truth_n5_7,,benchmark_exports/traditional_resource_external_seed42,0.272691011428833
traditional,truth_n5_7,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,144,243,245,101,4,166.405,198.405,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,88,7,truth_n5_7,,benchmark_exports/traditional_resource_external_seed42,0.272691011428833
traditional,truth_n5_7,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,144,243,245,101,4,166.405,258.405,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,14,,1,88,7,truth_n5_7,,benchmark_exports/traditional_resource_external_seed42,0.272691011428833
traditional,truth_n5_8,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,272,451,451,179,4,306.595,306.595,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,21,,1,89,7,truth_n5_8,,benchmark_exports/traditional_resource_external_seed42,0.2743551731109619
traditional,truth_n5_8,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,272,451,451,179,4,306.595,306.595,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,21,,1,89,7,truth_n5_8,,benchmark_exports/traditional_resource_external_seed42,0.2743551731109619
traditional,truth_n5_8,5,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,272,451,451,179,4,306.595,338.595,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,21,,1,89,7,truth_n5_8,,benchmark_exports/traditional_resource_external_seed42,0.2743551731109619
traditional,truth_n5_8,5,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,272,451,451,179,4,306.595,398.595,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,21,,1,89,7,truth_n5_8,,benchmark_exports/traditional_resource_external_seed42,0.2743551731109619
traditional,truth_n5_9,5,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,168,283,283,115,3,190.715,190.715,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,15,,1,90,7,truth_n5_9,,benchmark_exports/traditional_resource_external_seed42,0.30597591400146484
traditional,truth_n5_9,5,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,168,283,283,115,3,190.715,190.715,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1,strash; if -K 5,15,,1,90,7,truth_n5_9,,benchmark_exports/traditional_resource_external_seed42,0.30597591400146484
