comparison_key,comparison,role,profile,profile_label,name,n,target_method,baseline_method,target_weighted_score,baseline_weighted_score,relative_pct,target_T,baseline_T,target_CNOT,baseline_CNOT,target_depth,baseline_depth,target_peak_ancilla,baseline_peak_ancilla,boundary
ros_minline,Pareto vs ROS min-line budget,ROS-style garbage-budget proxy,ancilla_tight,Ancilla-tight,truth_n6_5,6,and_pareto_resource_nmcts,external_ros_lut_garbage_budget_minline,144.875000,470.445000,-69.204689,108,384.0,213,649.0,223,653.0,3,6.0,"The min-line budget is a reversible-pebbling proxy over LUT DAGs, not full ROS reproduction."
ros_minline,Pareto vs ROS min-line budget,ROS-style garbage-budget proxy,ancilla_tight,Ancilla-tight,truth_n6_6,6,and_pareto_resource_nmcts,external_ros_lut_garbage_budget_minline,132.480000,3787.755000,-96.502414,96,3352.0,205,6185.0,216,6315.0,3,8.0,"The min-line budget is a reversible-pebbling proxy over LUT DAGs, not full ROS reproduction."
ros_minline,Pareto vs ROS min-line budget,ROS-style garbage-budget proxy,ancilla_tight,Ancilla-tight,truth_n6_7,6,and_pareto_resource_nmcts,external_ros_lut_garbage_budget_minline,139.055000,1817.795000,-92.350348,96,1592.0,183,2721.0,191,2755.0,4,8.0,"The min-line budget is a reversible-pebbling proxy over LUT DAGs, not full ROS reproduction."
ros_minline,Pareto vs ROS min-line budget,ROS-style garbage-budget proxy,ancilla_tight,Ancilla-tight,truth_n6_8,6,and_pareto_resource_nmcts,external_ros_lut_garbage_budget_minline,157.240000,1429.395000,-88.999542,112,1240.0,220,2233.0,228,2259.0,4,7.0,"The min-line budget is a reversible-pebbling proxy over LUT DAGs, not full ROS reproduction."
ros_minline,Pareto vs ROS min-line budget,ROS-style garbage-budget proxy,ancilla_tight,Ancilla-tight,truth_n6_9,6,and_pareto_resource_nmcts,external_ros_lut_garbage_budget_minline,142.125000,3029.685000,-95.308918,112,2672.0,232,4787.0,245,4837.0,2,9.0,"The min-line budget is a reversible-pebbling proxy over LUT DAGs, not full ROS reproduction."
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,adder_carry_w2,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,17.630000,40.900000,-56.894866,12,39,25,34,30,34,2,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,adder_carry_w3,6,and_pareto_resource_nmcts,external_revkit_cli_best_score,39.395000,139.140000,-71.686790,28,135,55,74,59,74,4,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,majority_n3,3,and_pareto_resource_nmcts,external_revkit_cli_best_score,4.740000,22.020000,-78.474114,4,21,12,18,12,18,0,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,majority_n4,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,31.150000,76.900000,-59.492848,24,72,49,52,58,52,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,majority_n5,5,and_pareto_resource_nmcts,external_revkit_cli_best_score,40.190000,280.140000,-85.653602,32,272,70,110,70,110,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,majority_n6,6,and_pareto_resource_nmcts,external_revkit_cli_best_score,108.115000,368.400000,-70.652823,92,360,171,150,171,150,3,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,mul_w2_bit1,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,8.830000,14.680000,-39.850136,8,14,14,12,14,12,0,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,mul_w3_bit2,6,and_pareto_resource_nmcts,external_revkit_cli_best_score,26.250000,46.580000,-43.645341,20,45,38,28,38,28,2,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,mux_2_4,6,and_pareto_resource_nmcts,external_revkit_cli_best_score,38.035000,67.120000,-43.332837,32,64,65,56,71,56,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,parity_n3,3,and_pareto_resource_nmcts,external_revkit_cli_best_score,0.195000,0.195000,0.000000,0,0,3,3,3,3,0,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,parity_n4,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,0.260000,0.260000,0.000000,0,0,4,4,4,4,0,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,parity_n5,5,and_pareto_resource_nmcts,external_revkit_cli_best_score,0.325000,0.325000,0.000000,0,0,5,5,5,5,0,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,parity_n6,6,and_pareto_resource_nmcts,external_revkit_cli_best_score,0.390000,0.390000,0.000000,0,0,6,6,6,6,0,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,threshold2_n3,3,and_pareto_resource_nmcts,external_revkit_cli_best_score,4.740000,22.020000,-78.474114,4,21,12,18,12,18,0,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,threshold2_n4,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,30.925000,67.525000,-54.202147,24,63,49,45,49,45,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,threshold2_n5,5,and_pareto_resource_nmcts,external_revkit_cli_best_score,48.885000,122.825000,-60.199471,40,120,78,50,89,51,2,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,threshold3_n6,6,and_pareto_resource_nmcts,external_revkit_cli_best_score,108.440000,704.000000,-84.596591,92,680,171,430,184,430,3,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_0,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,19.905000,40.900000,-51.332518,16,39,31,34,33,34,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_1,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,20.275000,48.240000,-57.970564,16,46,37,40,39,40,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_10,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,17.805000,58.215000,-69.415099,12,54,28,39,33,39,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_11,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.605000,55.580000,-71.923354,12,53,25,46,29,46,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_12,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,20.220000,57.745000,-64.983981,16,55,35,49,40,49,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_13,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,26.715000,80.130000,-66.660427,20,75,44,55,47,56,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_14,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.195000,75.085000,-70.440168,16,70,35,54,39,55,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_15,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.750000,74.590000,-78.884569,12,71,28,64,30,64,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_16,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.540000,40.965000,-62.065178,12,39,24,35,28,35,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_17,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,21.900000,41.305000,-46.979785,16,38,32,23,32,23,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_18,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,17.925000,60.120000,-70.184631,12,56,31,38,33,38,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_19,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.555000,55.775000,-72.111161,12,53,25,49,27,49,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_2,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,26.610000,93.680000,-71.594791,20,88,42,66,46,66,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_20,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,19.760000,40.965000,-51.763701,16,39,28,35,32,35,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_21,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,20.105000,48.330000,-58.400579,16,46,34,41,37,42,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_22,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,18.080000,50.745000,-64.370874,12,47,33,31,36,31,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_23,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.710000,38.800000,-59.510309,12,37,27,32,30,32,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_24,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.295000,84.240000,-73.533951,16,79,35,58,43,58,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_25,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,19.720000,48.240000,-59.121061,16,46,27,40,32,40,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_26,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.570000,56.075000,-59.750334,16,52,40,36,46,37,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_27,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.615000,46.205000,-66.204956,12,44,24,39,31,39,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_28,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.065000,67.590000,-67.354638,16,63,33,46,37,46,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_29,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,20.095000,40.900000,-50.867971,16,39,35,34,35,34,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_3,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,30.985000,99.180000,-68.758822,24,93,48,74,53,74,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_30,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.540000,46.360000,-66.479724,12,44,24,41,28,42,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_31,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.115000,77.030000,-71.290406,16,72,33,54,39,54,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_32,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,20.045000,63.050000,-68.207772,16,60,32,54,37,54,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_33,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.435000,33.625000,-54.096654,12,32,22,29,27,29,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_34,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,17.665000,50.810000,-65.233222,12,47,27,32,29,32,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_35,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,26.390000,58.020000,-54.515684,20,54,39,36,42,36,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_36,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.605000,48.240000,-67.651327,12,46,25,40,29,40,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_37,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.190000,60.185000,-63.130348,16,56,33,39,42,39,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_38,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.000000,60.120000,-63.406520,16,56,32,38,36,38,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_39,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.235000,67.460000,-67.039727,16,63,36,44,39,44,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_4,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,20.455000,57.745000,-64.577020,16,55,39,49,43,49,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_40,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,20.385000,50.405000,-59.557584,16,48,39,43,41,43,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_41,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,17.665000,43.405000,-59.301924,12,40,27,25,29,25,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_42,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.570000,65.360000,-65.468176,16,61,40,42,46,42,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_43,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,19.840000,40.900000,-51.491443,16,39,30,34,32,34,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_44,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.735000,75.265000,-79.093868,12,71,27,40,31,41,1,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_45,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.635000,38.930000,-59.838171,12,37,27,34,27,34,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_46,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.285000,60.250000,-63.012448,16,56,36,40,41,40,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_47,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.520000,67.525000,-66.649389,16,63,40,45,44,45,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_48,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,17.775000,58.020000,-69.364012,12,54,26,36,35,36,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_49,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,11.230000,41.030000,-72.629783,8,39,19,36,22,36,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_5,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.210000,48.800000,-54.487705,16,45,36,31,38,32,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_50,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.615000,63.140000,-75.269243,12,60,24,55,31,56,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_51,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.425000,40.965000,-62.345905,12,39,23,35,25,35,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_52,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,19.915000,53.740000,-62.941943,16,51,30,48,35,48,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_53,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,26.855000,67.525000,-60.229545,20,63,45,45,51,45,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_54,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,26.625000,74.800000,-64.405080,20,70,43,50,45,50,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_55,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.815000,74.655000,-78.815886,12,71,29,65,31,65,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_56,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.540000,38.955000,-60.107817,12,37,24,34,28,35,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_57,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.410000,39.020000,-60.507432,12,37,22,35,26,36,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_58,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,20.525000,65.240000,-68.539240,16,62,40,57,45,58,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_59,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,26.440000,74.825000,-64.664217,20,70,39,50,44,51,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_6,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,19.930000,63.050000,-68.390167,16,60,31,54,34,54,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_60,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.155000,58.045000,-61.831338,16,54,34,36,39,37,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_61,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,15.950000,57.680000,-72.347434,12,55,31,48,34,48,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_62,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,21.975000,50.745000,-56.695241,16,47,32,31,35,31,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_63,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.530000,56.115000,-59.850307,16,52,39,37,46,37,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_7,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,22.455000,82.270000,-72.705725,16,77,39,58,43,58,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_8,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,20.525000,72.645000,-71.746163,16,69,40,64,45,65,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n4_9,4,and_pareto_resource_nmcts,external_revkit_cli_best_score,24.545000,65.020000,-62.250077,20,62,41,54,45,54,1,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n5_0,5,and_pareto_resource_nmcts,external_revkit_cli_best_score,48.670000,145.885000,-66.638105,40,140,76,104,82,105,2,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n5_1,5,and_pareto_resource_nmcts,external_revkit_cli_best_score,49.565000,181.360000,-72.670379,40,175,93,78,93,78,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n5_10,5,and_pareto_resource_nmcts,external_revkit_cli_best_score,44.345000,113.700000,-60.998241,36,109,70,84,77,84,2,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n5_11,5,and_pareto_resource_nmcts,external_revkit_cli_best_score,49.070000,171.535000,-71.393593,40,164,81,134,90,135,2,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n5_12,5,and_pareto_resource_nmcts,external_revkit_cli_best_score,49.410000,173.580000,-71.534739,40,167,88,82,94,82,2,1,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n5_13,5,and_pareto_resource_nmcts,external_revkit_cli_best_score,35.765000,204.665000,-82.525102,28,198,61,119,65,119,2,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
revkit_cli,Pareto vs RevKit CLI,exact reversible synthesis probe,paper,Paper score,truth_n5_14,5,and_pareto_resource_nmcts,external_revkit_cli_best_score,55.445000,177.525000,-68.767779,44,171,87,116,97,117,3,0,RevKit exact-oracle rows test a real reversible toolchain but not routed Clifford+T mapping.
